reference_entity,determination_date,committee,origin,doc_kind,doc_title,source_page,file_url,local_path,content_type,bytes,sha256,fetched_at,text_chars,text_path
Dc Compagnie Financiere Michelin Sa,2022-09-26,EMEA,determination,statement,20f00f9323c3__emea-dc-compagnie-financiere-michelin-sa-meeting-statement-26-september-2022.pdf,https://www.cdsdeterminationscommittees.org/documents/2022/09/emea-dc-compagnie-financiere-michelin-sa-meeting-statement-26-september-2022.pdf/,https://www.cdsdeterminationscommittees.org/documents/2022/09/emea-dc-compagnie-financiere-michelin-sa-meeting-statement-26-september-2022.pdf/,data/docs/20f00f9323c3__emea-dc-compagnie-financiere-michelin-sa-meeting-statement-26-september-2022.pdf,application/pdf,157780,20f00f9323c3708a4ffed8f65c2806bee0e99ceecb5b08af27ab60810ee05b7e,2026-06-08T07:01:36+00:00,13180,data/doctext/20f00f9323c3.txt
Uniti Group Inc Substitute Reference Obligation Question,2022-09-29,Americas,determination,statement,b96cfe852478__americas-dc-statement-uniti-group-inc-substitute-reference-obligation-question-2.pdf,https://www.cdsdeterminationscommittees.org/documents/2022/09/americas-dc-statement-uniti-group-inc-substitute-reference-obligation-question-2.pdf/,https://www.cdsdeterminationscommittees.org/documents/2022/09/americas-dc-statement-uniti-group-inc-substitute-reference-obligation-question-2.pdf/,data/docs/b96cfe852478__americas-dc-statement-uniti-group-inc-substitute-reference-obligation-question-2.pdf,application/pdf,216115,b96cfe8524785273f332bf8d88abde962c9e437be05a2458e65cb39cf07fd731,2026-06-08T07:01:37+00:00,10751,data/doctext/b96cfe852478.txt
&# ; Latest Revision,2022-09-29,Americas,determination,decision,2da026e0cbe5__americas-dc-decision-issue-number-2022091501.pdf,https://www.cdsdeterminationscommittees.org/documents/2022/09/americas-dc-decision-issue-number-2022091501.pdf/,https://www.cdsdeterminationscommittees.org/documents/2022/09/americas-dc-decision-issue-number-2022091501.pdf/,data/docs/2da026e0cbe5__americas-dc-decision-issue-number-2022091501.pdf,application/pdf,216610,2da026e0cbe53efbd7f5f5c12bc5a56ce113b142aa6f7ec22cd67a6a4115f02e,2026-06-08T07:01:38+00:00,2921,data/doctext/2da026e0cbe5.txt
Initial List Rite Aid Corporation,2023-01-11,Americas,determination,decision,41ae204a6429__americas-dc-decision-initial-list-issue-number-2023101601-rite-aid-corporation-11-01-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/11/americas-dc-decision-initial-list-issue-number-2023101601-rite-aid-corporation-11-01-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/11/americas-dc-decision-initial-list-issue-number-2023101601-rite-aid-corporation-11-01-2023.pdf/,data/docs/41ae204a6429__americas-dc-decision-initial-list-issue-number-2023101601-rite-aid-corporation-11-01-2023.pdf,application/pdf,124953,41ae204a6429be026e44b3c9f674864971a9559d54a42628e693f1c5bdd56765,2026-06-08T07:01:38+00:00,1302,data/doctext/41ae204a6429.txt
Dc Deliverable Obligation Initial List Rite Aid Corporation,2023-01-11,Americas,determination,decision,6547293549cb__americas-dc-deliverable-obligation-initial-list-issue-number-2023101601-rite-aid-corporation-11-01-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/11/americas-dc-deliverable-obligation-initial-list-issue-number-2023101601-rite-aid-corporation-11-01-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/11/americas-dc-deliverable-obligation-initial-list-issue-number-2023101601-rite-aid-corporation-11-01-2023.pdf/,data/docs/6547293549cb__americas-dc-deliverable-obligation-initial-list-issue-number-2023101601-rite-aid-corporation-11-01-2023.pdf,application/pdf,90458,6547293549cb2ccc8ba552419a910dacf254bc7d4509931985802ad9d260f014,2026-06-08T07:01:39+00:00,633,data/doctext/6547293549cb.txt
&# ; Latest Revision,2023-01-17,Americas,determination,decision,e5dc435e2f85__americas-dc-decision-issue-number-2023010401.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/01/americas-dc-decision-issue-number-2023010401.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/01/americas-dc-decision-issue-number-2023010401.pdf/,data/docs/e5dc435e2f85__americas-dc-decision-issue-number-2023010401.pdf,application/pdf,201887,e5dc435e2f852109f7b4faf88966bfed82069686ce67b957fabaa8565848c1ed,2026-06-08T07:01:40+00:00,3197,data/doctext/e5dc435e2f85.txt
Dc Republic Of Ghana,2023-01-25,EMEA,determination,statement,509eea41e75e__emea-dc-republic-of-ghana-meeting-statement-25-january-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/01/emea-dc-republic-of-ghana-meeting-statement-25-january-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/01/emea-dc-republic-of-ghana-meeting-statement-25-january-2023.pdf/,data/docs/509eea41e75e__emea-dc-republic-of-ghana-meeting-statement-25-january-2023.pdf,application/pdf,147801,509eea41e75ea190ef83a1feb2ee8ddbe7262784cb0b1167659e19154624fb64,2026-06-08T07:01:40+00:00,6370,data/doctext/509eea41e75e.txt
Dc Republic Of Ghana,2023-01-25,EMEA,determination,decision,7f0351dffc05__emea-dc-republic-of-ghana-dc-decision-25-january-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/01/emea-dc-republic-of-ghana-dc-decision-25-january-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/01/emea-dc-republic-of-ghana-dc-decision-25-january-2023.pdf/,data/docs/7f0351dffc05__emea-dc-republic-of-ghana-dc-decision-25-january-2023.pdf,application/pdf,149606,7f0351dffc0515e4bf0d7fe99b5455895f2aa6c1b7458b6871f39d15257dd789,2026-06-08T07:01:41+00:00,2290,data/doctext/7f0351dffc05.txt
Dc Vue International Bidco Plc,2023-02-09,EMEA,determination,auction_market_data,736183bf73cf__emea-dc-vue-international-bidco-plc-dc-decision-9-february-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/02/emea-dc-vue-international-bidco-plc-dc-decision-9-february-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/02/emea-dc-vue-international-bidco-plc-dc-decision-9-february-2023.pdf/,data/docs/736183bf73cf__emea-dc-vue-international-bidco-plc-dc-decision-9-february-2023.pdf,,422092,736183bf73cf837b120b8de86e6b9b0dcc89c3ebb3d5c405880feb254d36b4b7,2026-06-08T07:01:41+00:00,695,data/doctext/736183bf73cf.txt
Dc Republic Of Ghana,2023-03-03,EMEA,determination,statement,a3b2ed77dc53__emea-dc-republic-of-ghana-meeting-statement-3-march-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-republic-of-ghana-meeting-statement-3-march-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-republic-of-ghana-meeting-statement-3-march-2023.pdf/,data/docs/a3b2ed77dc53__emea-dc-republic-of-ghana-meeting-statement-3-march-2023.pdf,application/pdf,148906,a3b2ed77dc53849d4d85ac89e96810744c93086a3bdaeee2eccd71b1e9a20ba1,2026-06-08T07:01:42+00:00,2316,data/doctext/a3b2ed77dc53.txt
Dc – Diamond Sports Group – &# ; Latest Revision,2023-03-04,Americas,determination,decision,56446f33eac3__americas-dc-decision-issue-number-2023031702-04-03-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-issue-number-2023031702-04-03-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-issue-number-2023031702-04-03-2023.pdf/,data/docs/56446f33eac3__americas-dc-decision-issue-number-2023031702-04-03-2023.pdf,application/pdf,117800,56446f33eac3a316634cce017da8aa53037e329b5148c04e4d7ab1e2a49f976a,2026-06-08T07:01:42+00:00,2504,data/doctext/56446f33eac3.txt
Dc Republic Of Ghana,2023-03-10,EMEA,determination,decision,68c84a7dd394__emea-dc-republic-of-ghana-dc-decision-10-march-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-republic-of-ghana-dc-decision-10-march-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-republic-of-ghana-dc-decision-10-march-2023.pdf/,data/docs/68c84a7dd394__emea-dc-republic-of-ghana-dc-decision-10-march-2023.pdf,application/pdf,142291,68c84a7dd394b50893b128b31a8b724e469718eb03db6354fa32a124d7e81b5a,2026-06-08T07:01:43+00:00,1029,data/doctext/68c84a7dd394.txt
Dc Rite Aid Corporation,2023-03-11,Americas,determination,auction_market_data,d59b3ce46f50__list-of-participating-bidders-americas-dc-issue-number-2023101601-rite-aid-corporation-11-03-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/11/list-of-participating-bidders-americas-dc-issue-number-2023101601-rite-aid-corporation-11-03-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/11/list-of-participating-bidders-americas-dc-issue-number-2023101601-rite-aid-corporation-11-03-2023.pdf/,data/docs/d59b3ce46f50__list-of-participating-bidders-americas-dc-issue-number-2023101601-rite-aid-corporation-11-03-2023.pdf,application/pdf,96343,d59b3ce46f5054c625d1d5e2169e60fc48cfeb0806900d21fb903d7a7c34c490,2026-06-08T07:01:43+00:00,339,data/doctext/d59b3ce46f50.txt
Final List Dc Rite Aid Corporation,2023-03-11,Americas,determination,decision,ab690ad8656f__final-list-americas-dc-issue-number-2023101601-rite-aid-corporation-11-03-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/11/final-list-americas-dc-issue-number-2023101601-rite-aid-corporation-11-03-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/11/final-list-americas-dc-issue-number-2023101601-rite-aid-corporation-11-03-2023.pdf/,data/docs/ab690ad8656f__final-list-americas-dc-issue-number-2023101601-rite-aid-corporation-11-03-2023.pdf,application/pdf,90451,ab690ad8656f852f6cef391e3e4618c831847af886300451e788504910207e11,2026-06-08T07:01:44+00:00,631,data/doctext/ab690ad8656f.txt
Dc Vue International Bidco Plc,2023-03-15,EMEA,determination,auction_market_data,829c49de5864__emea-dc-vue-international-bidco-plc-dc-decision-15-march-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-vue-international-bidco-plc-dc-decision-15-march-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-vue-international-bidco-plc-dc-decision-15-march-2023.pdf/,data/docs/829c49de5864__emea-dc-vue-international-bidco-plc-dc-decision-15-march-2023.pdf,application/pdf,627137,829c49de5864379bc11a3e7a175110f6321080da69f3c6ed6873b551d5aea4e5,2026-06-08T07:01:44+00:00,749,data/doctext/829c49de5864.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,auction_results,Final List - Issue Number 2023031702 (Diamond Sports Group) - 04/10/2023,https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-diamond-sports-group-auction-deliverable-obligation-final-list.pdf/,data/docs/7e6b2cee5000__americas-dc-diamond-sports-group-auction-deliverable-obligation-final-list.pdf,application/pdf,139783,7e6b2cee50001733e9e00adecdc5d078d7754a3cf514ea4ef30a522ebdf9c7d6,2026-06-08T07:01:45+00:00,2247,data/doctext/7e6b2cee5000.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,auction_settlement_terms,Auction Settlement Terms – Issue Number 2023031702 (Diamond Sports Group) – 04/06/2023,https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/auction-settlement-terms-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,data/docs/00a05fb99ac6__auction-settlement-terms-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,application/pdf,622725,00a05fb99ac68861c4e8d950689c21b05e9d5598bb0ec448f91996566d082c5e,2026-06-08T07:01:55+00:00,175794,data/doctext/00a05fb99ac6.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,auction_settlement_terms,Redline of Auction Settlement Terms against Talen Energy Supply,https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/redline-of-auction-settlement-terms-against-talen-energy-supply.pdf/,data/docs/8add484a6f1e__redline-of-auction-settlement-terms-against-talen-energy-supply.pdf,application/pdf,437042,8add484a6f1ecb14f378d0dc0ae3bd397b632e37115b0c0c85f6ed7fe335a409,2026-06-08T07:02:06+00:00,175274,data/doctext/8add484a6f1e.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,auction_market_data,List of Participating Bidders - Issue Number 2023031702 (Diamond Sports Group),https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/list-of-participating-bidders-issue-number-2023031702-diamond-sports-group.pdf/,data/docs/b76ed9e8575c__list-of-participating-bidders-issue-number-2023031702-diamond-sports-group.pdf,application/pdf,98568,b76ed9e8575c72fe3daa849f36bf4174f9d18fd99b535accc713f5469e9b6f80,2026-06-08T07:02:06+00:00,320,data/doctext/b76ed9e8575c.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,decision,Americas DC Decision - Issue Number 2023031702 (Diamond Sports Group) – 04/06/2023,https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,data/docs/dc9079cc6add__americas-dc-decision-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,application/pdf,109025,dc9079cc6add264749b8c5700628b1387912c7f02621498084de67d901bd73d8,2026-06-08T07:02:07+00:00,1713,data/doctext/dc9079cc6add.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,decision,Americas DC - Deliverable Obligation Initial List - Issue Number 2023031702 (Diamond Sports Group) - 04/06/2023,https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-deliverable-obligation-initial-list-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,data/docs/3b7a3f9fc13e__americas-dc-deliverable-obligation-initial-list-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,application/pdf,143699,3b7a3f9fc13eaf73f256b534ec78f999ac2cc3d8de4135f22408ca4d9ddc423e,2026-06-08T07:02:07+00:00,2248,data/doctext/3b7a3f9fc13e.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,auction_market_data,Americas DC Decision - Participant Bidders - Issue Number 2023031702 (Diamond Sports Group) 04/04/2023,https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-participant-bidders-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf/,data/docs/78e1658a13c9__americas-dc-decision-participant-bidders-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf,application/pdf,107942,78e1658a13c9bd0532fcf600cdf5fa54b1c862e0b39640ae468e974173435347,2026-06-08T07:02:08+00:00,1354,data/doctext/78e1658a13c9.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,decision,Americas DC Preliminary List of Deliverable Obligations - Issue Number 2023031702 (Diamond Sports Group) 04/04/2023,https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-preliminary-list-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf/,data/docs/2604881b1e73__americas-dc-decision-preliminary-list-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf,application/pdf,218883,2604881b1e73fef5aa53c9fe8156508995b9e353d99685476c79e4fdcf4592d6,2026-06-08T07:02:09+00:00,3601,data/doctext/2604881b1e73.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,decision,Submission of Potential Deliverable Obligations and Challenges,https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/wp-content/uploads/2022/05/To-Publish-DC-Information-on-Submitting-Proposed-Deliverable-Obligations.pdf,data/docs/87fbac6cbc72__To-Publish-DC-Information-on-Submitting-Proposed-Deliverable-Obligations.pdf,,70444,87fbac6cbc729648a1e34063c0007c817cc5f927f4ea32cc97911409a176584e,2026-06-08T07:02:09+00:00,4861,data/doctext/87fbac6cbc72.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,decision,"Americas DC Decision - Amended Timeline - Issue Number 2023031702 (Diamond Sports Group, LLC) - 04/03/2023",https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-issue-number-2023031702-04-03-2023.pdf/,data/docs/56446f33eac3__americas-dc-decision-issue-number-2023031702-04-03-2023.pdf,,117800,56446f33eac3a316634cce017da8aa53037e329b5148c04e4d7ab1e2a49f976a,2026-06-08T07:02:09+00:00,2504,data/doctext/56446f33eac3.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,decision,"Americas DC Decision - Issue Number 2023031702 (Diamond Sports Group, LLC) - 03/23/2023",https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/03/americas-dc-diamond-sports-group-dc-decision-03-23-2023.pdf/,data/docs/f3973299c717__americas-dc-diamond-sports-group-dc-decision-03-23-2023.pdf,application/pdf,121376,f3973299c717720ec1846622ec7923e2af5d1274491a7234817e0c7f3f6d8fef,2026-06-08T07:02:09+00:00,3026,data/doctext/f3973299c717.txt
"DIAMOND SPORTS GROUP, LLC",2023-03-17,Americas,determination,decision,"Americas DC Decision - Issue Number 2023031702 (Diamond Sports Group, LLC) - 03/21/2023",https://www.cdsdeterminationscommittees.org/cds/diamond-sports-group-llc/,https://www.cdsdeterminationscommittees.org/documents/2023/03/americas-dc-diamond-sports-group-dc-decision-03-21-2023.pdf/,data/docs/f1c09943c8cc__americas-dc-diamond-sports-group-dc-decision-03-21-2023.pdf,application/pdf,93879,f1c09943c8cc7517e1aaa9b2c874145ed98fd46e0fd616ccdfcc103c620c581d,2026-06-08T07:02:11+00:00,2859,data/doctext/f1c09943c8cc.txt
Dc Diamond Sports Group,2023-03-21,Americas,determination,decision,f1c09943c8cc__americas-dc-diamond-sports-group-dc-decision-03-21-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/americas-dc-diamond-sports-group-dc-decision-03-21-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/americas-dc-diamond-sports-group-dc-decision-03-21-2023.pdf/,data/docs/f1c09943c8cc__americas-dc-diamond-sports-group-dc-decision-03-21-2023.pdf,,93879,f1c09943c8cc7517e1aaa9b2c874145ed98fd46e0fd616ccdfcc103c620c581d,2026-06-08T07:02:11+00:00,2859,data/doctext/f1c09943c8cc.txt
Dc Vue International Bidco Plc,2023-03-22,EMEA,determination,auction_market_data,0250703c34f6__emea-dc-vue-international-bidco-plc-dc-decision-22-march-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-vue-international-bidco-plc-dc-decision-22-march-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-vue-international-bidco-plc-dc-decision-22-march-2023.pdf/,data/docs/0250703c34f6__emea-dc-vue-international-bidco-plc-dc-decision-22-march-2023.pdf,,153525,0250703c34f6b07e2fa55ba6504d0f87f499987f9bfff437da3e2ed187524b35,2026-06-08T07:02:11+00:00,4255,data/doctext/0250703c34f6.txt
Dc Vue International Bidco Plc,2023-03-22,EMEA,determination,auction_market_data,999f6d442a94__emea-dc-vue-international-bidco-plc-meeting-statement-22-march-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-vue-international-bidco-plc-meeting-statement-22-march-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-vue-international-bidco-plc-meeting-statement-22-march-2023.pdf/,data/docs/999f6d442a94__emea-dc-vue-international-bidco-plc-meeting-statement-22-march-2023.pdf,,209118,999f6d442a9463ee3219b409dc2b311be4fc11f06a65d926f2fdba260d0cf465,2026-06-08T07:02:11+00:00,10652,data/doctext/999f6d442a94.txt
Dc Diamond Sports Group,2023-03-23,Americas,determination,decision,f3973299c717__americas-dc-diamond-sports-group-dc-decision-03-23-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/americas-dc-diamond-sports-group-dc-decision-03-23-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/americas-dc-diamond-sports-group-dc-decision-03-23-2023.pdf/,data/docs/f3973299c717__americas-dc-diamond-sports-group-dc-decision-03-23-2023.pdf,,121376,f3973299c717720ec1846622ec7923e2af5d1274491a7234817e0c7f3f6d8fef,2026-06-08T07:02:11+00:00,3026,data/doctext/f3973299c717.txt
Dc Vue International Bidco Plc,2023-03-23,EMEA,determination,auction_market_data,e26e9416f873__emea-dc-vue-international-bidco-plc-dc-decision-23-march-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-vue-international-bidco-plc-dc-decision-23-march-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-vue-international-bidco-plc-dc-decision-23-march-2023.pdf/,data/docs/e26e9416f873__emea-dc-vue-international-bidco-plc-dc-decision-23-march-2023.pdf,,134107,e26e9416f873e5633e1e126aa791efd9a69ef0c6d5ffea72574de9572355daed,2026-06-08T07:02:11+00:00,588,data/doctext/e26e9416f873.txt
Dc Republic Of Ghana,2023-03-27,EMEA,determination,decision,c3bca1171d51__emea-dc-republic-of-ghana-dc-decision-27-march-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-republic-of-ghana-dc-decision-27-march-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/03/emea-dc-republic-of-ghana-dc-decision-27-march-2023.pdf/,data/docs/c3bca1171d51__emea-dc-republic-of-ghana-dc-decision-27-march-2023.pdf,application/pdf,180460,c3bca1171d513a901f8d6700b44acf2a3919054a9253f3dc368cef1c04e77c09,2026-06-08T07:02:11+00:00,568,data/doctext/c3bca1171d51.txt
Dc Vue International Bidco Plc,2023-04-03,EMEA,determination,auction_market_data,1d6466ceb45d__emea-dc-vue-international-bidco-plc-dc-decision-3-april-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/emea-dc-vue-international-bidco-plc-dc-decision-3-april-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/emea-dc-vue-international-bidco-plc-dc-decision-3-april-2023.pdf/,data/docs/1d6466ceb45d__emea-dc-vue-international-bidco-plc-dc-decision-3-april-2023.pdf,application/pdf,136755,1d6466ceb45db67166962147a4ddbc013102fe520c1f3c9c2daf9a1f4977d011,2026-06-08T07:02:12+00:00,1055,data/doctext/1d6466ceb45d.txt
Participant Bidders Diamond Sports Group Llc,2023-04-04,Americas,determination,auction_market_data,78e1658a13c9__americas-dc-decision-participant-bidders-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-participant-bidders-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-participant-bidders-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf/,data/docs/78e1658a13c9__americas-dc-decision-participant-bidders-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf,,107942,78e1658a13c9bd0532fcf600cdf5fa54b1c862e0b39640ae468e974173435347,2026-06-08T07:02:12+00:00,1354,data/doctext/78e1658a13c9.txt
Preliminary List Diamond Sports Group Llc,2023-04-04,Americas,determination,decision,2604881b1e73__americas-dc-decision-preliminary-list-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-preliminary-list-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-preliminary-list-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf/,data/docs/2604881b1e73__americas-dc-decision-preliminary-list-issue-number-2023031702-diamond-sports-group-llc-04-04-2023.pdf,,218883,2604881b1e73fef5aa53c9fe8156508995b9e353d99685476c79e4fdcf4592d6,2026-06-08T07:02:12+00:00,3601,data/doctext/2604881b1e73.txt
Of Against Talen Energy Supply,2023-04-06,,determination,decision,8add484a6f1e__redline-of-auction-settlement-terms-against-talen-energy-supply.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/redline-of-auction-settlement-terms-against-talen-energy-supply.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/redline-of-auction-settlement-terms-against-talen-energy-supply.pdf/,data/docs/8add484a6f1e__redline-of-auction-settlement-terms-against-talen-energy-supply.pdf,,437042,8add484a6f1ecb14f378d0dc0ae3bd397b632e37115b0c0c85f6ed7fe335a409,2026-06-08T07:02:12+00:00,175274,data/doctext/8add484a6f1e.txt
Dc Diamond Sports Group Auction Deliverable Obligation Final List,2023-04-10,Americas,determination,decision,7e6b2cee5000__americas-dc-diamond-sports-group-auction-deliverable-obligation-final-list.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-diamond-sports-group-auction-deliverable-obligation-final-list.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-diamond-sports-group-auction-deliverable-obligation-final-list.pdf/,data/docs/7e6b2cee5000__americas-dc-diamond-sports-group-auction-deliverable-obligation-final-list.pdf,,139783,7e6b2cee50001733e9e00adecdc5d078d7754a3cf514ea4ef30a522ebdf9c7d6,2026-06-08T07:02:12+00:00,2247,data/doctext/7e6b2cee5000.txt
Diamond Sports Group,2023-04-11,,determination,auction_market_data,b76ed9e8575c__list-of-participating-bidders-issue-number-2023031702-diamond-sports-group.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/list-of-participating-bidders-issue-number-2023031702-diamond-sports-group.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/list-of-participating-bidders-issue-number-2023031702-diamond-sports-group.pdf/,data/docs/b76ed9e8575c__list-of-participating-bidders-issue-number-2023031702-diamond-sports-group.pdf,,98568,b76ed9e8575c72fe3daa849f36bf4174f9d18fd99b535accc713f5469e9b6f80,2026-06-08T07:02:12+00:00,320,data/doctext/b76ed9e8575c.txt
Dc Vue International Bidco Plc,2023-04-28,EMEA,determination,auction_market_data,0d9728957da3__emea-dc-vue-international-bidco-plc-meeting-statement-28-april-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/emea-dc-vue-international-bidco-plc-meeting-statement-28-april-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/emea-dc-vue-international-bidco-plc-meeting-statement-28-april-2023.pdf/,data/docs/0d9728957da3__emea-dc-vue-international-bidco-plc-meeting-statement-28-april-2023.pdf,,168497,0d9728957da30272cd7ce8473a6e45552be22939cacaeb97192f67d101fa2b74,2026-06-08T07:02:12+00:00,9606,data/doctext/0d9728957da3.txt
Dc Vue International Bidco Plc,2023-04-28,EMEA,determination,auction_market_data,461bc88ca73d__emea-dc-vue-international-bidco-plc-dc-decision-28-april-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/emea-dc-vue-international-bidco-plc-dc-decision-28-april-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/emea-dc-vue-international-bidco-plc-dc-decision-28-april-2023.pdf/,data/docs/461bc88ca73d__emea-dc-vue-international-bidco-plc-dc-decision-28-april-2023.pdf,,134190,461bc88ca73d21045e7bcbd4aca5452c01de7d3c81f0ac635687ffb704062a4f,2026-06-08T07:02:12+00:00,580,data/doctext/461bc88ca73d.txt
